station,year,month,day,hour,date,rain,temp,rhum,msl,wdsp,wddir
MACE HEAD,2017,8,26,6,2017-08-26T06:00:00Z,0,10.9,97,1016.6,3,110
MACE HEAD,2017,8,26,7,2017-08-26T07:00:00Z,0.1,12.4,96,1017,2,100
MACE HEAD,2017,8,26,8,2017-08-26T08:00:00Z,0,14.1,96,1017.1,2,140
MACE HEAD,2017,8,26,9,2017-08-26T09:00:00Z,0,14.9,87,1017.4,4,190
MACE HEAD,2017,8,26,10,2017-08-26T10:00:00Z,0,15.8,78,1017.4,4,240
MACE HEAD,2017,8,26,11,2017-08-26T11:00:00Z,0,16.2,71,1017.3,5,240
MACE HEAD,2017,8,26,12,2017-08-26T12:00:00Z,0,16.6,69,1017.1,5,270
MACE HEAD,2017,8,26,13,2017-08-26T13:00:00Z,0,17.1,67,1017.2,5,240
MACE HEAD,2017,8,26,14,2017-08-26T14:00:00Z,0,17.1,66,1017.3,6,240
MACE HEAD,2017,8,26,15,2017-08-26T15:00:00Z,0,17,67,1017.1,5,240
MACE HEAD,2017,8,26,16,2017-08-26T16:00:00Z,0,16.5,67,1017,5,240
MACE HEAD,2017,8,26,17,2017-08-26T17:00:00Z,0,16.4,69,1016.9,6,250
MACE HEAD,2017,8,26,18,2017-08-26T18:00:00Z,0,15.9,70,1017,4,280
MACE HEAD,2017,8,26,19,2017-08-26T19:00:00Z,0,15.9,72,1016.7,2,350
MACE HEAD,2017,8,26,20,2017-08-26T20:00:00Z,0,15.4,70,1016.9,1,280
MACE HEAD,2017,8,26,21,2017-08-26T21:00:00Z,0,15.3,75,1017,2,190
MACE HEAD,2017,8,26,22,2017-08-26T22:00:00Z,0,15.1,76,1016.8,4,180
MACE HEAD,2017,8,26,23,2017-08-26T23:00:00Z,0,15.2,77,1017.5,2,270
MACE HEAD,2017,8,27,0,2017-08-27T00:00:00Z,0,14.3,87,1017.1,2,220
MACE HEAD,2017,8,27,1,2017-08-27T01:00:00Z,0.2,13.6,92,1016.6,2,90
MACE HEAD,2017,8,27,2,2017-08-27T02:00:00Z,0,13.6,94,1016.2,4,110
MACE HEAD,2017,8,27,3,2017-08-27T03:00:00Z,0,13.7,94,1015.7,7,120
MACE HEAD,2017,8,27,4,2017-08-27T04:00:00Z,0,13.7,95,1015.8,5,110
MACE HEAD,2017,8,27,5,2017-08-27T05:00:00Z,0.1,13.9,96,1015.8,5,90
MACE HEAD,2017,8,27,6,2017-08-27T06:00:00Z,0.2,14.2,96,1015.8,4,110
MACE HEAD,2017,8,27,7,2017-08-27T07:00:00Z,0,14.9,97,1016,5,130
MACE HEAD,2017,8,27,8,2017-08-27T08:00:00Z,0,15.5,97,1015.9,5,130
MACE HEAD,2017,8,27,9,2017-08-27T09:00:00Z,0,15.8,98,1016.6,4,150
MACE HEAD,2017,8,27,10,2017-08-27T10:00:00Z,0,16.3,96,1016.1,4,210
MACE HEAD,2017,8,27,11,2017-08-27T11:00:00Z,0,16.6,94,1016.4,6,220
MACE HEAD,2017,8,27,12,2017-08-27T12:00:00Z,0,16.2,91,1016.4,8,230
MACE HEAD,2017,8,27,13,2017-08-27T13:00:00Z,0,16.4,88,1016.6,9,230
MACE HEAD,2017,8,27,14,2017-08-27T14:00:00Z,0,16.6,85,1016,10,210
MACE HEAD,2017,8,27,15,2017-08-27T15:00:00Z,0,15.9,88,1016.1,13,230
MACE HEAD,2017,8,27,16,2017-08-27T16:00:00Z,0,15.4,90,1016.1,12,210
MACE HEAD,2017,8,27,17,2017-08-27T17:00:00Z,0,16,85,1015.5,12,210
MACE HEAD,2017,8,27,18,2017-08-27T18:00:00Z,0,15.9,86,1015.2,12,210
MACE HEAD,2017,8,27,19,2017-08-27T19:00:00Z,0,15.8,87,1014.8,14,200
MACE HEAD,2017,8,27,20,2017-08-27T20:00:00Z,0,15.7,88,1015.1,15,210
MACE HEAD,2017,8,27,21,2017-08-27T21:00:00Z,0,15.7,88,1014.8,16,210
MACE HEAD,2017,8,27,22,2017-08-27T22:00:00Z,0,15.7,89,1014.5,17,200
MACE HEAD,2017,8,27,23,2017-08-27T23:00:00Z,0,15.7,87,1014.4,19,210
MACE HEAD,2017,8,28,0,2017-08-28T00:00:00Z,0,15.2,94,1014,19,210
MACE HEAD,2017,8,28,1,2017-08-28T01:00:00Z,0,15.1,96,1013.5,20,200
MACE HEAD,2017,8,28,2,2017-08-28T02:00:00Z,0,15.2,96,1012.9,21,200
MACE HEAD,2017,8,28,3,2017-08-28T03:00:00Z,0,15.3,95,1012.5,21,210
MACE HEAD,2017,8,28,4,2017-08-28T04:00:00Z,0,15.4,96,1012.2,21,210
MACE HEAD,2017,8,28,5,2017-08-28T05:00:00Z,0,15.6,96,1011.9,20,210
MACE HEAD,2017,8,28,6,2017-08-28T06:00:00Z,0.1,15.6,97,1011.8,20,210
MACE HEAD,2017,8,28,7,2017-08-28T07:00:00Z,2.1,15.6,97,1012.2,18,220
MACE HEAD,2017,8,28,8,2017-08-28T08:00:00Z,1.5,15.7,97,1012.4,18,220
MACE HEAD,2017,8,28,9,2017-08-28T09:00:00Z,0.2,15.9,97,1012.8,18,230
MACE HEAD,2017,8,28,10,2017-08-28T10:00:00Z,0.3,15.7,97,1013.2,16,230
MACE HEAD,2017,8,28,11,2017-08-28T11:00:00Z,0,14.9,97,1013.7,14,270
MACE HEAD,2017,8,28,12,2017-08-28T12:00:00Z,0,15,96,1014.2,13,300
MACE HEAD,2017,8,28,13,2017-08-28T13:00:00Z,0,14.9,88,1014.5,16,300
MACE HEAD,2017,8,28,14,2017-08-28T14:00:00Z,0,15.5,82,1015,15,300
MACE HEAD,2017,8,28,15,2017-08-28T15:00:00Z,0,16.7,73,1015.3,15,310
MACE HEAD,2017,8,28,16,2017-08-28T16:00:00Z,0,15.9,73,1015.3,15,300
MACE HEAD,2017,8,28,17,2017-08-28T17:00:00Z,0,15.4,73,1015.6,13,290
MACE HEAD,2017,8,28,18,2017-08-28T18:00:00Z,0,14.7,75,1016,14,300
MACE HEAD,2017,8,28,19,2017-08-28T19:00:00Z,0,14.3,73,1016.1,11,310
MACE HEAD,2017,8,28,20,2017-08-28T20:00:00Z,0,14.4,75,1016.4,11,280
MACE HEAD,2017,8,28,21,2017-08-28T21:00:00Z,0,14.1,71,1016.8,15,290
MACE HEAD,2017,8,28,22,2017-08-28T22:00:00Z,0,13.8,68,1016.8,14,300
MACE HEAD,2017,8,28,23,2017-08-28T23:00:00Z,0,13.6,65,1017,14,290
MACE HEAD,2017,8,29,0,2017-08-29T00:00:00Z,0,13.7,72,1016.9,12,290
MACE HEAD,2017,8,29,1,2017-08-29T01:00:00Z,0,13.5,71,1016.7,14,280
MACE HEAD,2017,8,29,2,2017-08-29T02:00:00Z,0,13.6,70,1016.3,14,270
MACE HEAD,2017,8,29,3,2017-08-29T03:00:00Z,0,13.7,69,1016.2,15,270
MACE HEAD,2017,8,29,4,2017-08-29T04:00:00Z,0,13.7,71,1015.7,15,270
MACE HEAD,2017,8,29,5,2017-08-29T05:00:00Z,0,14,71,1015.7,15,260
MACE HEAD,2017,8,29,6,2017-08-29T06:00:00Z,0,13.9,69,1015.7,17,260
MACE HEAD,2017,8,29,7,2017-08-29T07:00:00Z,0,14.2,70,1015.5,16,270
MACE HEAD,2017,8,29,8,2017-08-29T08:00:00Z,0,13.9,73,1015.5,17,260
MACE HEAD,2017,8,29,9,2017-08-29T09:00:00Z,0,14.1,71,1015.6,17,260
MACE HEAD,2017,8,29,10,2017-08-29T10:00:00Z,0,14.6,71,1015.6,17,260
MACE HEAD,2017,8,29,11,2017-08-29T11:00:00Z,0,13.7,76,1015.6,18,270
MACE HEAD,2017,8,29,12,2017-08-29T12:00:00Z,0,14.2,72,1015.3,13,280
MACE HEAD,2017,8,29,13,2017-08-29T13:00:00Z,0,14.7,69,1015.2,18,270
MACE HEAD,2017,8,29,14,2017-08-29T14:00:00Z,0,15.2,67,1014.8,19,270
MACE HEAD,2017,8,29,15,2017-08-29T15:00:00Z,0,15,67,1014.7,19,270
MACE HEAD,2017,8,29,16,2017-08-29T16:00:00Z,0,15.2,67,1014.5,18,260
MACE HEAD,2017,8,29,17,2017-08-29T17:00:00Z,0,14.6,71,1014.3,17,260
MACE HEAD,2017,8,29,18,2017-08-29T18:00:00Z,0,14.9,71,1014.1,16,260
MACE HEAD,2017,8,29,19,2017-08-29T19:00:00Z,0,14.4,70,1014.1,18,260
MACE HEAD,2017,8,29,20,2017-08-29T20:00:00Z,0,13.5,74,1014.3,19,270
MACE HEAD,2017,8,29,21,2017-08-29T21:00:00Z,0,13.9,75,1014.1,19,260
MACE HEAD,2017,8,29,22,2017-08-29T22:00:00Z,0,14.1,76,1014.1,19,260
MACE HEAD,2017,8,29,23,2017-08-29T23:00:00Z,0,13.6,78,1014,19,260
MACE HEAD,2017,8,30,0,2017-08-30T00:00:00Z,0,14,74,1013.7,16,260
MACE HEAD,2017,8,30,1,2017-08-30T01:00:00Z,0,13.7,76,1013.4,16,260
MACE HEAD,2017,8,30,2,2017-08-30T02:00:00Z,0,13.2,79,1013.3,15,250
MACE HEAD,2017,8,30,3,2017-08-30T03:00:00Z,0,13.6,76,1013.1,14,250
MACE HEAD,2017,8,30,4,2017-08-30T04:00:00Z,0,13.7,78,1012.8,15,260
MACE HEAD,2017,8,30,5,2017-08-30T05:00:00Z,0,13.8,78,1012.9,15,260
MACE HEAD,2017,8,30,6,2017-08-30T06:00:00Z,0.2,13.2,81,1013.1,13,250
MACE HEAD,2017,8,30,7,2017-08-30T07:00:00Z,0,13.4,74,1013.3,12,270
MACE HEAD,2017,8,30,8,2017-08-30T08:00:00Z,0,14,76,1013.4,11,270
MACE HEAD,2017,8,30,9,2017-08-30T09:00:00Z,0,14.9,73,1013.6,11,260
MACE HEAD,2017,8,30,10,2017-08-30T10:00:00Z,0,14,79,1013.6,13,250
MACE HEAD,2017,8,30,11,2017-08-30T11:00:00Z,0,15.5,74,1013.4,10,260
MACE HEAD,2017,8,30,12,2017-08-30T12:00:00Z,0,15.2,73,1013.4,13,260
MACE HEAD,2017,8,30,13,2017-08-30T13:00:00Z,0,15.4,65,1013.5,15,270
MACE HEAD,2017,8,30,14,2017-08-30T14:00:00Z,0,15.4,67,1013.6,16,270
MACE HEAD,2017,8,30,15,2017-08-30T15:00:00Z,0,15.1,68,1013.5,16,270
MACE HEAD,2017,8,30,16,2017-08-30T16:00:00Z,0,15.4,64,1013.5,15,270
MACE HEAD,2017,8,30,17,2017-08-30T17:00:00Z,0,14.6,69,1013.7,15,280
MACE HEAD,2017,8,30,18,2017-08-30T18:00:00Z,0,13.7,74,1013.5,14,280
MACE HEAD,2017,8,30,19,2017-08-30T19:00:00Z,0,13.7,75,1013.8,14,280
MACE HEAD,2017,8,30,20,2017-08-30T20:00:00Z,0,13.4,75,1014.2,13,280
MACE HEAD,2017,8,30,21,2017-08-30T21:00:00Z,0,12.5,81,1014.5,12,310
MACE HEAD,2017,8,30,22,2017-08-30T22:00:00Z,0,13,77,1014.6,11,290
MACE HEAD,2017,8,30,23,2017-08-30T23:00:00Z,0,12.5,78,1014.6,9,320
MACE HEAD,2017,8,31,0,2017-08-31T00:00:00Z,0,12.3,80,1014.8,7,320
MACE HEAD,2017,8,31,1,2017-08-31T01:00:00Z,0,11.6,84,1014.9,3,350
MACE HEAD,2017,8,31,2,2017-08-31T02:00:00Z,0,10.7,87,1014.9,3,40
MACE HEAD,2017,8,31,3,2017-08-31T03:00:00Z,0,11,87,1014.8,1,310
MACE HEAD,2017,8,31,4,2017-08-31T04:00:00Z,0,10.8,86,1015,1,120
MACE HEAD,2017,8,31,5,2017-08-31T05:00:00Z,0,10.3,90,1015.3,1,300
MACE HEAD,2017,8,31,6,2017-08-31T06:00:00Z,0,10.8,84,1015.7,3,330
MACE HEAD,2017,8,31,7,2017-08-31T07:00:00Z,0,11.8,86,1016.2,2,300
MACE HEAD,2017,8,31,8,2017-08-31T08:00:00Z,0,12.4,86,1016.8,3,320
MACE HEAD,2017,8,31,9,2017-08-31T09:00:00Z,0,13.8,79,1017.1,6,300
MACE HEAD,2017,8,31,10,2017-08-31T10:00:00Z,0,14,75,1017.7,8,300
MACE HEAD,2017,8,31,11,2017-08-31T11:00:00Z,0,15,74,1018,8,290
MACE HEAD,2017,8,31,12,2017-08-31T12:00:00Z,0,14.8,72,1018.4,10,290
MACE HEAD,2017,8,31,13,2017-08-31T13:00:00Z,0,16.4,70,1018.5,13,290
MACE HEAD,2017,8,31,14,2017-08-31T14:00:00Z,0,16.7,68,1018.6,13,300
MACE HEAD,2017,8,31,15,2017-08-31T15:00:00Z,0,16.7,67,1018.7,13,300
MACE HEAD,2017,8,31,16,2017-08-31T16:00:00Z,0,15.8,71,1019.3,12,300
MACE HEAD,2017,8,31,17,2017-08-31T17:00:00Z,0,16.8,66,1019.7,4,330
MACE HEAD,2017,8,31,18,2017-08-31T18:00:00Z,0,16,72,1020.1,11,340
MACE HEAD,2017,8,31,19,2017-08-31T19:00:00Z,0,14.8,75,1020.8,12,340
MACE HEAD,2017,8,31,20,2017-08-31T20:00:00Z,0,13.8,81,1021.6,12,350
MACE HEAD,2017,8,31,21,2017-08-31T21:00:00Z,0,13.3,82,1022.3,9,330
MACE HEAD,2017,8,31,22,2017-08-31T22:00:00Z,0,12.7,84,1023,8,340
MACE HEAD,2017,8,31,23,2017-08-31T23:00:00Z,0,12.6,85,1023.3,6,10
MACE HEAD,2017,9,1,0,2017-09-01T00:00:00Z,0,12.7,88,1023.5,6,330
MACE HEAD,2017,9,1,1,2017-09-01T01:00:00Z,0,11.2,90,1023.8,5,10
MACE HEAD,2017,9,1,2,2017-09-01T02:00:00Z,0,10.7,92,1023.8,3,10
MACE HEAD,2017,9,1,3,2017-09-01T03:00:00Z,0,10.1,94,1023.9,4,20
MACE HEAD,2017,9,1,4,2017-09-01T04:00:00Z,0,10,95,1024.4,5,30
MACE HEAD,2017,9,1,5,2017-09-01T05:00:00Z,0,10.4,94,1024.8,5,360
MACE HEAD,2017,9,1,6,2017-09-01T06:00:00Z,0,9.6,95,1025.1,4,10
MACE HEAD,2017,9,1,7,2017-09-01T07:00:00Z,0,11.4,95,1025.1,2,40
MACE HEAD,2017,9,1,8,2017-09-01T08:00:00Z,0,12.6,90,1025.7,2,60
MACE HEAD,2017,9,1,9,2017-09-01T09:00:00Z,0,13.9,85,1026,2,260
MACE HEAD,2017,9,1,10,2017-09-01T10:00:00Z,0,14.9,79,1026.3,3,250
MACE HEAD,2017,9,1,11,2017-09-01T11:00:00Z,0,15.5,78,1026.3,5,260
MACE HEAD,2017,9,1,12,2017-09-01T12:00:00Z,0,16.4,74,1026.1,6,250
MACE HEAD,2017,9,1,13,2017-09-01T13:00:00Z,0,16.6,75,1026,8,250
MACE HEAD,2017,9,1,14,2017-09-01T14:00:00Z,0,16.6,75,1026,10,260
MACE HEAD,2017,9,1,15,2017-09-01T15:00:00Z,0,16.3,75,1025.8,11,270
MACE HEAD,2017,9,1,16,2017-09-01T16:00:00Z,0,15.7,75,1025.8,11,270
MACE HEAD,2017,9,1,17,2017-09-01T17:00:00Z,0,15.6,75,1025.7,9,280
MACE HEAD,2017,9,1,18,2017-09-01T18:00:00Z,0,15.2,76,1025.4,7,260
MACE HEAD,2017,9,1,19,2017-09-01T19:00:00Z,0,14.5,77,1025.1,6,270
MACE HEAD,2017,9,1,20,2017-09-01T20:00:00Z,0,13.3,80,1025.3,4,270
MACE HEAD,2017,9,1,21,2017-09-01T21:00:00Z,0,13.2,81,1025.3,3,240
MACE HEAD,2017,9,1,22,2017-09-01T22:00:00Z,0,13.2,80,1025.1,5,230
MACE HEAD,2017,9,1,23,2017-09-01T23:00:00Z,0,13.2,82,1024.4,7,210
MACE HEAD,2017,9,2,0,2017-09-02T00:00:00Z,0,13.4,80,1023.9,6,180
MACE HEAD,2017,9,2,1,2017-09-02T01:00:00Z,0,13.7,80,1023.2,9,180
MACE HEAD,2017,9,2,2,2017-09-02T02:00:00Z,0,13.8,80,1022.5,10,170
MACE HEAD,2017,9,2,3,2017-09-02T03:00:00Z,0,14,80,1021.9,12,170
MACE HEAD,2017,9,2,4,2017-09-02T04:00:00Z,0,13.5,85,1020.9,13,170
MACE HEAD,2017,9,2,5,2017-09-02T05:00:00Z,0,13.5,86,1020.1,13,160
MACE HEAD,2017,9,2,6,2017-09-02T06:00:00Z,0,13.1,84,1019.3,13,160
MACE HEAD,2017,9,2,7,2017-09-02T07:00:00Z,0,13.8,84,1018.6,13,150
MACE HEAD,2017,9,2,8,2017-09-02T08:00:00Z,0,14.1,81,1017.7,15,150
MACE HEAD,2017,9,2,9,2017-09-02T09:00:00Z,0,13.8,84,1017,16,140
MACE HEAD,2017,9,2,10,2017-09-02T10:00:00Z,0,14.1,83,1016.2,15,130
MACE HEAD,2017,9,2,11,2017-09-02T11:00:00Z,0,14.4,84,1015.4,16,140
MACE HEAD,2017,9,2,12,2017-09-02T12:00:00Z,0.1,14.6,87,1014.5,16,140
MACE HEAD,2017,9,2,13,2017-09-02T13:00:00Z,1.8,14.4,92,1013.6,17,140
MACE HEAD,2017,9,2,14,2017-09-02T14:00:00Z,1.2,14.5,93,1012.1,20,140
MACE HEAD,2017,9,2,15,2017-09-02T15:00:00Z,1,14.7,93,1010.7,21,140
MACE HEAD,2017,9,2,16,2017-09-02T16:00:00Z,2.3,14.8,95,1009.4,22,140
MACE HEAD,2017,9,2,17,2017-09-02T17:00:00Z,1.5,14.7,95,1008,23,140
MACE HEAD,2017,9,2,18,2017-09-02T18:00:00Z,2.8,14.7,95,1007,23,140
MACE HEAD,2017,9,2,19,2017-09-02T19:00:00Z,3.4,14.8,95,1006.1,23,140
MACE HEAD,2017,9,2,20,2017-09-02T20:00:00Z,2.5,14.9,95,1005.3,22,140
MACE HEAD,2017,9,2,21,2017-09-02T21:00:00Z,0.9,14.9,95,1004.4,21,140
MACE HEAD,2017,9,2,22,2017-09-02T22:00:00Z,1.5,14.9,97,1003.6,19,140
MACE HEAD,2017,9,2,23,2017-09-02T23:00:00Z,0.1,15.1,97,1002.8,18,140
MACE HEAD,2017,9,3,0,2017-09-03T00:00:00Z,0.2,15.4,98,1002.3,15,150
MACE HEAD,2017,9,3,1,2017-09-03T01:00:00Z,0.5,15.7,99,1001.5,13,160
MACE HEAD,2017,9,3,2,2017-09-03T02:00:00Z,0.6,15.8,98,1001,12,170
MACE HEAD,2017,9,3,3,2017-09-03T03:00:00Z,0.3,15.8,99,1000.6,12,200
MACE HEAD,2017,9,3,4,2017-09-03T04:00:00Z,0,15.7,99,1000.6,11,230
MACE HEAD,2017,9,3,5,2017-09-03T05:00:00Z,0,15.6,99,1000.7,11,220
MACE HEAD,2017,9,3,6,2017-09-03T06:00:00Z,0.1,15.6,98,1000.6,11,230
MACE HEAD,2017,9,3,7,2017-09-03T07:00:00Z,0.1,15.7,99,1000.7,11,230
MACE HEAD,2017,9,3,8,2017-09-03T08:00:00Z,0,15.9,98,1001.2,9,240
MACE HEAD,2017,9,3,9,2017-09-03T09:00:00Z,0,16,99,1001.4,10,250
MACE HEAD,2017,9,3,10,2017-09-03T10:00:00Z,0,16.4,99,1001.3,6,230
MACE HEAD,2017,9,3,11,2017-09-03T11:00:00Z,0,16.2,99,1001.8,6,200
MACE HEAD,2017,9,3,12,2017-09-03T12:00:00Z,0,16.1,98,1002.4,6,220
MACE HEAD,2017,9,3,13,2017-09-03T13:00:00Z,0,16.1,98,1002.8,7,220
MACE HEAD,2017,9,3,14,2017-09-03T14:00:00Z,0,16.1,98,1003,5,250
MACE HEAD,2017,9,3,15,2017-09-03T15:00:00Z,0,16.1,98,1003.1,4,250
MACE HEAD,2017,9,3,16,2017-09-03T16:00:00Z,0,16.1,98,1003,4,250
MACE HEAD,2017,9,3,17,2017-09-03T17:00:00Z,0,17,97,1002.6,2,200
MACE HEAD,2017,9,3,18,2017-09-03T18:00:00Z,0,15.9,95,1003.2,4,180
MACE HEAD,2017,9,3,19,2017-09-03T19:00:00Z,0,15.4,97,1003.5,5,150
MACE HEAD,2017,9,3,20,2017-09-03T20:00:00Z,0,15.8,97,1004.2,6,160
MACE HEAD,2017,9,3,21,2017-09-03T21:00:00Z,0,16,98,1004.7,7,210
MACE HEAD,2017,9,3,22,2017-09-03T22:00:00Z,0,15.9,98,1004.7,8,190
MACE HEAD,2017,9,3,23,2017-09-03T23:00:00Z,0,15.5,98,1004.8,9,210
MACE HEAD,2017,9,4,0,2017-09-04T00:00:00Z,0,15.1,98,1004.8,11,210
MACE HEAD,2017,9,4,1,2017-09-04T01:00:00Z,0,15,98,1004.7,12,220
MACE HEAD,2017,9,4,2,2017-09-04T02:00:00Z,0,14.9,98,1004.6,13,220
MACE HEAD,2017,9,4,3,2017-09-04T03:00:00Z,0,14.9,98,1004.8,14,220
MACE HEAD,2017,9,4,4,2017-09-04T04:00:00Z,0,15,98,1004.2,16,230
MACE HEAD,2017,9,4,5,2017-09-04T05:00:00Z,0,15.2,97,1004.3,16,210
MACE HEAD,2017,9,4,6,2017-09-04T06:00:00Z,0,15.4,97,1004.1,17,220
MACE HEAD,2017,9,4,7,2017-09-04T07:00:00Z,1.5,15.5,98,1004.4,17,220
MACE HEAD,2017,9,4,8,2017-09-04T08:00:00Z,0.2,15.2,98,1004.9,17,220
MACE HEAD,2017,9,4,9,2017-09-04T09:00:00Z,0,15.6,97,1005.7,13,260
MACE HEAD,2017,9,4,10,2017-09-04T10:00:00Z,0,15.7,85,1006.7,15,270
MACE HEAD,2017,9,4,11,2017-09-04T11:00:00Z,0,16,85,1006.9,14,260
MACE HEAD,2017,9,4,12,2017-09-04T12:00:00Z,0,16,85,1007.5,14,250
MACE HEAD,2017,9,4,13,2017-09-04T13:00:00Z,0,15.9,86,1007.8,14,240
MACE HEAD,2017,9,4,14,2017-09-04T14:00:00Z,0,15.9,87,1008.2,15,240
MACE HEAD,2017,9,4,15,2017-09-04T15:00:00Z,0,16.2,86,1008,15,230
MACE HEAD,2017,9,4,16,2017-09-04T16:00:00Z,0,15.7,85,1008.1,14,230
MACE HEAD,2017,9,4,17,2017-09-04T17:00:00Z,0,15.5,87,1008.2,15,230
MACE HEAD,2017,9,4,18,2017-09-04T18:00:00Z,0,15.4,87,1008.2,14,230
MACE HEAD,2017,9,4,19,2017-09-04T19:00:00Z,0,15.4,88,1008.5,15,220
MACE HEAD,2017,9,4,20,2017-09-04T20:00:00Z,0,15.3,88,1008.2,15,210
MACE HEAD,2017,9,4,21,2017-09-04T21:00:00Z,0,15.3,89,1008.5,16,210
MACE HEAD,2017,9,4,22,2017-09-04T22:00:00Z,0,15.5,91,1008,16,210
MACE HEAD,2017,9,4,23,2017-09-04T23:00:00Z,0,15.4,92,1007.8,18,200
MACE HEAD,2017,9,5,0,2017-09-05T00:00:00Z,0,15.4,93,1007.4,18,210
MACE HEAD,2017,9,5,1,2017-09-05T01:00:00Z,0,15.4,93,1007.1,16,210
MACE HEAD,2017,9,5,2,2017-09-05T02:00:00Z,0.4,15.4,94,1006.8,15,220
MACE HEAD,2017,9,5,3,2017-09-05T03:00:00Z,0,15.2,91,1006.8,14,230
MACE HEAD,2017,9,5,4,2017-09-05T04:00:00Z,0,14.8,88,1006.6,15,260
MACE HEAD,2017,9,5,5,2017-09-05T05:00:00Z,0,14.2,86,1007.1,15,260
MACE HEAD,2017,9,5,6,2017-09-05T06:00:00Z,0.1,13,88,1007.8,14,280
MACE HEAD,2017,9,5,7,2017-09-05T07:00:00Z,0,14.5,77,1008.2,15,270
MACE HEAD,2017,9,5,8,2017-09-05T08:00:00Z,0,14.2,74,1009.1,19,270
MACE HEAD,2017,9,5,9,2017-09-05T09:00:00Z,0,14.8,64,1009.8,19,270
MACE HEAD,2017,9,5,10,2017-09-05T10:00:00Z,0,13.8,77,1010.5,21,260
MACE HEAD,2017,9,5,11,2017-09-05T11:00:00Z,0,14.5,80,1011.2,15,280
MACE HEAD,2017,9,5,12,2017-09-05T12:00:00Z,0.1,13.8,79,1011.4,19,250
MACE HEAD,2017,9,5,13,2017-09-05T13:00:00Z,0,15.1,72,1011.8,20,250
MACE HEAD,2017,9,5,14,2017-09-05T14:00:00Z,0.3,13.9,78,1012.2,22,250
MACE HEAD,2017,9,5,15,2017-09-05T15:00:00Z,0,15.7,72,1012.1,21,260
MACE HEAD,2017,9,5,16,2017-09-05T16:00:00Z,0,15.8,72,1012.4,24,260
MACE HEAD,2017,9,5,17,2017-09-05T17:00:00Z,0,15.5,74,1012.8,24,260
MACE HEAD,2017,9,5,18,2017-09-05T18:00:00Z,0.2,14.1,83,1013.4,23,260
MACE HEAD,2017,9,5,19,2017-09-05T19:00:00Z,0,14.7,75,1013.7,24,260
MACE HEAD,2017,9,5,20,2017-09-05T20:00:00Z,0,14.7,72,1014.4,24,260
MACE HEAD,2017,9,5,21,2017-09-05T21:00:00Z,0,14.7,76,1015,22,270
MACE HEAD,2017,9,5,22,2017-09-05T22:00:00Z,0,14.7,73,1015.3,21,270
MACE HEAD,2017,9,5,23,2017-09-05T23:00:00Z,0,14.6,73,1015.7,22,270
MACE HEAD,2017,9,6,0,2017-09-06T00:00:00Z,0,14.3,74,1015.9,23,280
MACE HEAD,2017,9,6,1,2017-09-06T01:00:00Z,0,14.3,74,1016.1,23,270
MACE HEAD,2017,9,6,2,2017-09-06T02:00:00Z,0,14.3,73,1016.4,23,280
MACE HEAD,2017,9,6,3,2017-09-06T03:00:00Z,0,14.1,70,1016.8,24,280
MACE HEAD,2017,9,6,4,2017-09-06T04:00:00Z,0,14.3,73,1017.3,22,280
MACE HEAD,2017,9,6,5,2017-09-06T05:00:00Z,0,14.1,70,1017.7,22,280
MACE HEAD,2017,9,6,6,2017-09-06T06:00:00Z,0,14,73,1018.3,19,290
MACE HEAD,2017,9,6,7,2017-09-06T07:00:00Z,0,14.2,74,1019,20,280
MACE HEAD,2017,9,6,8,2017-09-06T08:00:00Z,0,14.3,72,1019.3,19,280
MACE HEAD,2017,9,6,9,2017-09-06T09:00:00Z,0,14.8,70,1019.9,19,270
MACE HEAD,2017,9,6,10,2017-09-06T10:00:00Z,0,15.1,73,1019.9,16,270
MACE HEAD,2017,9,6,11,2017-09-06T11:00:00Z,0,15.3,73,1019.9,16,260
MACE HEAD,2017,9,6,12,2017-09-06T12:00:00Z,0,15.4,75,1019.9,15,260
MACE HEAD,2017,9,6,13,2017-09-06T13:00:00Z,0,15.3,79,1019.5,14,260
MACE HEAD,2017,9,6,14,2017-09-06T14:00:00Z,0,15.5,81,1019.6,14,250
MACE HEAD,2017,9,6,15,2017-09-06T15:00:00Z,0,15.5,81,1019.1,17,260
MACE HEAD,2017,9,6,16,2017-09-06T16:00:00Z,0,15.3,82,1018.7,14,260
MACE HEAD,2017,9,6,17,2017-09-06T17:00:00Z,0,15.2,83,1018.2,15,250
MACE HEAD,2017,9,6,18,2017-09-06T18:00:00Z,0,14.9,84,1017.8,18,250
MACE HEAD,2017,9,6,19,2017-09-06T19:00:00Z,0,14.9,83,1017.6,17,250
MACE HEAD,2017,9,6,20,2017-09-06T20:00:00Z,0.1,14.9,86,1017.4,17,250
MACE HEAD,2017,9,6,21,2017-09-06T21:00:00Z,0,14.5,91,1017,17,250
MACE HEAD,2017,9,6,22,2017-09-06T22:00:00Z,0.1,14.3,89,1016.4,18,250
MACE HEAD,2017,9,6,23,2017-09-06T23:00:00Z,0,14.4,92,1016.3,16,250
MACE HEAD,2017,9,7,0,2017-09-07T00:00:00Z,0,14.5,87,1015.6,15,260
MACE HEAD,2017,9,7,1,2017-09-07T01:00:00Z,0,14.9,89,1014.9,16,250
MACE HEAD,2017,9,7,2,2017-09-07T02:00:00Z,0,14.8,89,1014.1,18,240
